sp|B7GR20|APT_BIFLS	K00759
tr|B7GRS0|B7GRS0_BIFLS
tr|B7GPP4|B7GPP4_BIFLS	K00040
tr|B7GNB7|B7GNB7_BIFLS	K02919
tr|B7GT92|B7GT92_BIFLS
tr|B7GQR7|B7GQR7_BIFLS	K01462
tr|B7GR27|B7GR27_BIFLS	K03977
tr|B7GP96|B7GP96_BIFLS	K02004
tr|B7GQT3|B7GQT3_BIFLS
tr|B7GRL5|B7GRL5_BIFLS	K02003
tr|B7GPP6|B7GPP6_BIFLS
tr|B7GQW8|B7GQW8_BIFLS
tr|B7GRA2|B7GRA2_BIFLS
tr|B7GUL7|B7GUL7_BIFLS
tr|B7GTA3|B7GTA3_BIFLS	K07230
tr|B7GRV9|B7GRV9_BIFLS	K08296
tr|B7GSD0|B7GSD0_BIFLS	K01990
tr|B7GN89|B7GN89_BIFLS	K01835
tr|B7GMY4|B7GMY4_BIFLS	K02036
tr|B7GP29|B7GP29_BIFLS
tr|B7GQN8|B7GQN8_BIFLS
tr|B7GRU5|B7GRU5_BIFLS
tr|B7GPQ5|B7GPQ5_BIFLS	K01756
tr|B7GQP8|B7GQP8_BIFLS
tr|B7GP23|B7GP23_BIFLS	K01990
tr|B7GMX9|B7GMX9_BIFLS	K07768
tr|B7GPB4|B7GPB4_BIFLS
tr|B7GPP2|B7GPP2_BIFLS	K00033
tr|B7GQ49|B7GQ49_BIFLS
tr|B7GPH7|B7GPH7_BIFLS
tr|B7GQF2|B7GQF2_BIFLS	K01681
tr|B7GR37|B7GR37_BIFLS
tr|B7GRG0|B7GRG0_BIFLS
tr|B7GQN5|B7GQN5_BIFLS	K01409
tr|B7GS52|B7GS52_BIFLS
tr|B7GSQ5|B7GSQ5_BIFLS	K11959
tr|B7GRP1|B7GRP1_BIFLS
tr|B7GSX5|B7GSX5_BIFLS	K13788
tr|B7GU20|B7GU20_BIFLS
tr|B7GTF2|B7GTF2_BIFLS
tr|B7GUP2|B7GUP2_BIFLS	K13571
tr|B7GPS0|B7GPS0_BIFLS
tr|B7GQD7|B7GQD7_BIFLS
tr|B7GN91|B7GN91_BIFLS
tr|B7GRK1|B7GRK1_BIFLS
tr|B7GNQ4|B7GNQ4_BIFLS	K17318
tr|B7GPL9|B7GPL9_BIFLS
tr|B7GQ29|B7GQ29_BIFLS	K07058
tr|B7GSS6|B7GSS6_BIFLS
tr|B7GSW4|B7GSW4_BIFLS
tr|B7GNV8|B7GNV8_BIFLS	K07133
tr|B7GU91|B7GU91_BIFLS	K02919
tr|B7GTV1|B7GTV1_BIFLS
tr|B7GT27|B7GT27_BIFLS
tr|B7GR38|B7GR38_BIFLS
tr|B7GR21|B7GR21_BIFLS	K01903
tr|B7GSZ5|B7GSZ5_BIFLS
tr|B7GMZ9|B7GMZ9_BIFLS
tr|B7GS29|B7GS29_BIFLS
tr|B7GTM3|B7GTM3_BIFLS
tr|B7GTY7|B7GTY7_BIFLS	K02108
tr|B7GP98|B7GP98_BIFLS
tr|B7GSN1|B7GSN1_BIFLS	K05364
tr|B7GS54|B7GS54_BIFLS
tr|B7GNH0|B7GNH0_BIFLS
tr|B7GPN8|B7GPN8_BIFLS	K16210
tr|B7GPT1|B7GPT1_BIFLS
tr|B7GPH9|B7GPH9_BIFLS
tr|B7GQ43|B7GQ43_BIFLS
tr|B7GQ89|B7GQ89_BIFLS	K01191
tr|B7GPN2|B7GPN2_BIFLS	K02053
tr|B7GQL0|B7GQL0_BIFLS
tr|B7GS41|B7GS41_BIFLS
tr|B7GS71|B7GS71_BIFLS
tr|B7GSN0|B7GSN0_BIFLS	K12132
tr|B7GR88|B7GR88_BIFLS
tr|B7GSC6|B7GSC6_BIFLS
tr|B7GT60|B7GT60_BIFLS
tr|B7GRI1|B7GRI1_BIFLS
tr|B7GQP6|B7GQP6_BIFLS	K06147
tr|B7GPG0|B7GPG0_BIFLS	K01998
tr|B7GUK9|B7GUK9_BIFLS
tr|B7GSR3|B7GSR3_BIFLS
tr|B7GPY1|B7GPY1_BIFLS	K01740
tr|B7GPC3|B7GPC3_BIFLS
tr|B7GPY0|B7GPY0_BIFLS
tr|B7GP49|B7GP49_BIFLS	K00760
tr|B7GQ50|B7GQ50_BIFLS	K02501
tr|B7GNK8|B7GNK8_BIFLS
tr|B7GPA5|B7GPA5_BIFLS
tr|B7GNN4|B7GNN4_BIFLS	K16209
tr|B7GQ83|B7GQ83_BIFLS	K01992
tr|B7GMW6|B7GMW6_BIFLS
tr|B7GQU3|B7GQU3_BIFLS	K03703
tr|B7GTQ1|B7GTQ1_BIFLS	K16785
tr|B7GNF4|B7GNF4_BIFLS
tr|B7GMZ3|B7GMZ3_BIFLS
tr|B7GPS7|B7GPS7_BIFLS	K01081
tr|B7GQY3|B7GQY3_BIFLS
tr|B7GRN7|B7GRN7_BIFLS
tr|B7GPG2|B7GPG2_BIFLS	K01996
tr|B7GRP0|B7GRP0_BIFLS	K03307
tr|B7GUI5|B7GUI5_BIFLS
tr|B7GU30|B7GU30_BIFLS
tr|B7GSJ9|B7GSJ9_BIFLS	K10119
tr|B7GN61|B7GN61_BIFLS
tr|B7GUF4|B7GUF4_BIFLS	K12574
tr|B7GPP3|B7GPP3_BIFLS	K08323
tr|B7GP92|B7GP92_BIFLS	K06147
tr|B7GQY7|B7GQY7_BIFLS
tr|B7GRM6|B7GRM6_BIFLS	K01783
tr|B7GR93|B7GR93_BIFLS
tr|B7GNZ3|B7GNZ3_BIFLS	K00812
tr|B7GQB0|B7GQB0_BIFLS	K11754
tr|B7GRE4|B7GRE4_BIFLS
tr|B7GT99|B7GT99_BIFLS
tr|B7GQ01|B7GQ01_BIFLS
tr|B7GTX1|B7GTX1_BIFLS
tr|B7GTU8|B7GTU8_BIFLS
tr|B7GQU4|B7GQU4_BIFLS	K00014
tr|B7GUL6|B7GUL6_BIFLS
tr|B7GQX3|B7GQX3_BIFLS
tr|B7GT72|B7GT72_BIFLS	K00133
tr|B7GNR4|B7GNR4_BIFLS
tr|B7GQ88|B7GQ88_BIFLS	K01191
tr|B7GRQ3|B7GRQ3_BIFLS	K02004
tr|B7GRB6|B7GRB6_BIFLS
tr|B7GTP6|B7GTP6_BIFLS	K00145
tr|B7GMZ1|B7GMZ1_BIFLS
tr|B7GN16|B7GN16_BIFLS	K02911
tr|B7GNY8|B7GNY8_BIFLS	K01990
tr|B7GPI0|B7GPI0_BIFLS	K07458
tr|B7GPX5|B7GPX5_BIFLS	K00286
tr|B7GPA6|B7GPA6_BIFLS
tr|B7GRS8|B7GRS8_BIFLS
tr|B7GR68|B7GR68_BIFLS
tr|B7GRB3|B7GRB3_BIFLS
tr|B7GTV2|B7GTV2_BIFLS	K03628
tr|B7GTW8|B7GTW8_BIFLS
tr|B7GMY6|B7GMY6_BIFLS
tr|B7GQW3|B7GQW3_BIFLS
tr|B7GRD9|B7GRD9_BIFLS
tr|B7GTY5|B7GTY5_BIFLS	K09803
tr|B7GSL8|B7GSL8_BIFLS
tr|B7GUE0|B7GUE0_BIFLS	K02028
tr|B7GUH7|B7GUH7_BIFLS	K17320
tr|B7GN23|B7GN23_BIFLS
tr|B7GPD4|B7GPD4_BIFLS	K10112
tr|B7GPM2|B7GPM2_BIFLS	K01788
tr|B7GQ55|B7GQ55_BIFLS	K02033
tr|B7GPB3|B7GPB3_BIFLS
tr|B7GQF5|B7GQF5_BIFLS
tr|B7GRW4|B7GRW4_BIFLS
tr|B7GPK0|B7GPK0_BIFLS
tr|B7GNX1|B7GNX1_BIFLS
tr|B7GPI5|B7GPI5_BIFLS	K01897
tr|B7GQC7|B7GQC7_BIFLS	K05896
tr|B7GSA1|B7GSA1_BIFLS	K01872
tr|B7GRC2|B7GRC2_BIFLS
tr|B7GT24|B7GT24_BIFLS
tr|B7GSR2|B7GSR2_BIFLS
tr|B7GMX5|B7GMX5_BIFLS	K01626
tr|B7GQQ6|B7GQQ6_BIFLS
tr|B7GUM5|B7GUM5_BIFLS
tr|B7GPM7|B7GPM7_BIFLS
tr|B7GR31|B7GR31_BIFLS
tr|B7GRM2|B7GRM2_BIFLS
tr|B7GR05|B7GR05_BIFLS	K00558
tr|B7GSE9|B7GSE9_BIFLS
tr|B7GR12|B7GR12_BIFLS
tr|B7GSV1|B7GSV1_BIFLS	K03313
tr|B7GT52|B7GT52_BIFLS
tr|B7GRH6|B7GRH6_BIFLS
tr|B7GSC4|B7GSC4_BIFLS
tr|B7GUJ5|B7GUJ5_BIFLS	K03671
tr|B7GTJ7|B7GTJ7_BIFLS
tr|B7GPC6|B7GPC6_BIFLS	K06956
tr|B7GP72|B7GP72_BIFLS
tr|B7GRY9|B7GRY9_BIFLS
tr|B7GNP1|B7GNP1_BIFLS	K18333
tr|B7GSL5|B7GSL5_BIFLS	K07047
tr|B7GRR6|B7GRR6_BIFLS
tr|B7GT36|B7GT36_BIFLS
tr|B7GST6|B7GST6_BIFLS	K00286
tr|B7GTV5|B7GTV5_BIFLS
tr|B7GTM6|B7GTM6_BIFLS	K03631
tr|B7GS90|B7GS90_BIFLS	K11717
tr|B7GTW9|B7GTW9_BIFLS	K07491
tr|B7GQU1|B7GQU1_BIFLS
tr|B7GUB6|B7GUB6_BIFLS	K02316
tr|B7GNK4|B7GNK4_BIFLS	K08300
tr|B7GQ26|B7GQ26_BIFLS
tr|B7GQK0|B7GQK0_BIFLS
tr|B7GQS9|B7GQS9_BIFLS
tr|B7GPA9|B7GPA9_BIFLS
tr|B7GSN6|B7GSN6_BIFLS	K01278
tr|B7GUA8|B7GUA8_BIFLS
tr|B7GRF3|B7GRF3_BIFLS
tr|B7GUK7|B7GUK7_BIFLS
tr|B7GT82|B7GT82_BIFLS	K02529
tr|B7GS72|B7GS72_BIFLS
tr|B7GN54|B7GN54_BIFLS
tr|B7GUC9|B7GUC9_BIFLS
tr|B7GPJ2|B7GPJ2_BIFLS
tr|B7GPD1|B7GPD1_BIFLS
tr|B7GQP7|B7GQP7_BIFLS
tr|B7GSJ5|B7GSJ5_BIFLS
tr|B7GSH3|B7GSH3_BIFLS
tr|B7GUQ2|B7GUQ2_BIFLS	K02004
tr|B7GTG3|B7GTG3_BIFLS
tr|B7GPI6|B7GPI6_BIFLS
tr|B7GQF3|B7GQF3_BIFLS
tr|B7GT75|B7GT75_BIFLS
tr|B7GPR6|B7GPR6_BIFLS
tr|B7GNL3|B7GNL3_BIFLS
tr|B7GPF9|B7GPF9_BIFLS	K01997
tr|B7GQ65|B7GQ65_BIFLS
tr|B7GRB1|B7GRB1_BIFLS	K03593
tr|B7GRD5|B7GRD5_BIFLS
tr|B7GR34|B7GR34_BIFLS	K01091
tr|B7GRJ4|B7GRJ4_BIFLS
tr|B7GRE3|B7GRE3_BIFLS
tr|B7GS65|B7GS65_BIFLS
tr|B7GSF5|B7GSF5_BIFLS
tr|B7GSM9|B7GSM9_BIFLS	K12132
tr|B7GRF8|B7GRF8_BIFLS
tr|B7GTC4|B7GTC4_BIFLS	K08659
tr|B7GPB0|B7GPB0_BIFLS	K12410
tr|B7GTW3|B7GTW3_BIFLS
tr|B7GT30|B7GT30_BIFLS
tr|B7GUS3|B7GUS3_BIFLS
tr|B7GTH5|B7GTH5_BIFLS
tr|B7GR58|B7GR58_BIFLS
tr|B7GQB9|B7GQB9_BIFLS	K03976
tr|B7GPA2|B7GPA2_BIFLS
tr|B7GTV4|B7GTV4_BIFLS
tr|B7GQ34|B7GQ34_BIFLS
tr|B7GNY3|B7GNY3_BIFLS
tr|B7GTL8|B7GTL8_BIFLS
tr|B7GUH6|B7GUH6_BIFLS
tr|B7GQJ5|B7GQJ5_BIFLS
tr|B7GPU4|B7GPU4_BIFLS	K08972
tr|B7GPD7|B7GPD7_BIFLS	K00525
tr|B7GPV5|B7GPV5_BIFLS	K03593
tr|B7GQT8|B7GQT8_BIFLS	K02003
tr|B7GQ98|B7GQ98_BIFLS
tr|B7GRT8|B7GRT8_BIFLS
tr|B7GSK8|B7GSK8_BIFLS
tr|B7GSY2|B7GSY2_BIFLS
tr|B7GSD8|B7GSD8_BIFLS
tr|B7GUA6|B7GUA6_BIFLS
tr|B7GTQ9|B7GTQ9_BIFLS
tr|B7GQN3|B7GQN3_BIFLS
tr|B7GPP1|B7GPP1_BIFLS	K02529
tr|B7GTT2|B7GTT2_BIFLS
tr|B7GR69|B7GR69_BIFLS
tr|B7GNT3|B7GNT3_BIFLS
tr|B7GNB8|B7GNB8_BIFLS	K02518
tr|B7GP33|B7GP33_BIFLS
tr|B7GN29|B7GN29_BIFLS
tr|B7GP04|B7GP04_BIFLS
tr|B7GP79|B7GP79_BIFLS	K02031
tr|B7GP79|B7GP79_BIFLS	K02032
tr|B7GPF1|B7GPF1_BIFLS	K03497
tr|B7GSX4|B7GSX4_BIFLS	K15634
tr|B7GT64|B7GT64_BIFLS	K07029
tr|B7GRA5|B7GRA5_BIFLS
tr|B7GUM9|B7GUM9_BIFLS
tr|B7GUN6|B7GUN6_BIFLS
tr|B7GTC9|B7GTC9_BIFLS	K03320
tr|B7GRD7|B7GRD7_BIFLS
tr|B7GN71|B7GN71_BIFLS
tr|B7GMY8|B7GMY8_BIFLS	K01239
tr|B7GP37|B7GP37_BIFLS
tr|B7GRT7|B7GRT7_BIFLS
tr|B7GS30|B7GS30_BIFLS
tr|B7GP17|B7GP17_BIFLS	K02529
tr|B7GSD2|B7GSD2_BIFLS
tr|B7GS43|B7GS43_BIFLS
tr|B7GNR7|B7GNR7_BIFLS	K05813
tr|B7GTB8|B7GTB8_BIFLS
tr|B7GP91|B7GP91_BIFLS	K03734
tr|B7GTA0|B7GTA0_BIFLS	K03655
tr|B7GTE3|B7GTE3_BIFLS
tr|B7GT42|B7GT42_BIFLS	K00053
tr|B7GUR6|B7GUR6_BIFLS	K02039
tr|B7GRF7|B7GRF7_BIFLS
tr|B7GPV8|B7GPV8_BIFLS	K02068
tr|B7GTF0|B7GTF0_BIFLS
tr|B7GRE7|B7GRE7_BIFLS
tr|B7GTI4|B7GTI4_BIFLS
tr|B7GQJ8|B7GQJ8_BIFLS
tr|B7GSZ6|B7GSZ6_BIFLS
tr|B7GPA8|B7GPA8_BIFLS	K01421
tr|B7GN72|B7GN72_BIFLS
tr|B7GPK8|B7GPK8_BIFLS	K06330
tr|B7GPK3|B7GPK3_BIFLS
tr|B7GQ47|B7GQ47_BIFLS	K00817
tr|B7GRF1|B7GRF1_BIFLS
tr|B7GQF9|B7GQF9_BIFLS	K07816
tr|B7GRA8|B7GRA8_BIFLS
tr|B7GPW8|B7GPW8_BIFLS	K02029
tr|B7GRC5|B7GRC5_BIFLS
tr|B7GSS1|B7GSS1_BIFLS
tr|B7GUJ9|B7GUJ9_BIFLS
tr|B7GRF4|B7GRF4_BIFLS
tr|B7GUB8|B7GUB8_BIFLS	K01775
tr|B7GSD7|B7GSD7_BIFLS
tr|B7GQG7|B7GQG7_BIFLS
tr|B7GNW7|B7GNW7_BIFLS
tr|B7GRU6|B7GRU6_BIFLS
tr|B7GT54|B7GT54_BIFLS	K00059
tr|B7GSS5|B7GSS5_BIFLS	K07171
tr|B7GTA7|B7GTA7_BIFLS	K02003
tr|B7GPU8|B7GPU8_BIFLS
tr|B7GUA4|B7GUA4_BIFLS	K01662
tr|B7GPI8|B7GPI8_BIFLS	K03602
tr|B7GTH7|B7GTH7_BIFLS
tr|B7GQM9|B7GQM9_BIFLS	K02237
tr|B7GQJ9|B7GQJ9_BIFLS	K04095
tr|B7GN32|B7GN32_BIFLS	K01810
tr|B7GNL2|B7GNL2_BIFLS
tr|B7GP06|B7GP06_BIFLS
tr|B7GP64|B7GP64_BIFLS
tr|B7GPG4|B7GPG4_BIFLS	K02851
tr|B7GQY4|B7GQY4_BIFLS
tr|B7GQJ6|B7GQJ6_BIFLS
tr|B7GRQ0|B7GRQ0_BIFLS
tr|B7GRS7|B7GRS7_BIFLS
tr|B7GS09|B7GS09_BIFLS
tr|B7GRL2|B7GRL2_BIFLS
tr|B7GSF6|B7GSF6_BIFLS
tr|B7GT59|B7GT59_BIFLS
tr|B7GPC9|B7GPC9_BIFLS
tr|B7GTD6|B7GTD6_BIFLS	K18955
tr|B7GTP7|B7GTP7_BIFLS
tr|B7GUF0|B7GUF0_BIFLS
tr|B7GTE4|B7GTE4_BIFLS	K01752
tr|B7GUJ1|B7GUJ1_BIFLS	K02437
tr|B7GPR4|B7GPR4_BIFLS	K03924
tr|B7GQY2|B7GQY2_BIFLS
tr|B7GRI9|B7GRI9_BIFLS
tr|B7GR65|B7GR65_BIFLS
tr|B7GQT0|B7GQT0_BIFLS
tr|B7GN37|B7GN37_BIFLS	K03470
tr|B7GP36|B7GP36_BIFLS
tr|B7GPR2|B7GPR2_BIFLS
tr|B7GPE8|B7GPE8_BIFLS
tr|B7GQA4|B7GQA4_BIFLS	K10201
tr|B7GQZ6|B7GQZ6_BIFLS
tr|B7GSZ4|B7GSZ4_BIFLS
tr|B7GUE2|B7GUE2_BIFLS	K02030
tr|B7GSK9|B7GSK9_BIFLS
tr|B7GR43|B7GR43_BIFLS
tr|B7GTC1|B7GTC1_BIFLS
tr|B7GRP8|B7GRP8_BIFLS
tr|B7GNF1|B7GNF1_BIFLS
tr|B7GR07|B7GR07_BIFLS
tr|B7GRE5|B7GRE5_BIFLS
tr|B7GP15|B7GP15_BIFLS	K02003
tr|B7GP40|B7GP40_BIFLS	K00574
tr|B7GT10|B7GT10_BIFLS
tr|B7GSG6|B7GSG6_BIFLS
tr|B7GQJ0|B7GQJ0_BIFLS	K00951
tr|B7GQD3|B7GQD3_BIFLS	K04487
tr|B7GRV3|B7GRV3_BIFLS	K00610
tr|B7GR82|B7GR82_BIFLS
tr|B7GRY2|B7GRY2_BIFLS	K00266
tr|B7GS45|B7GS45_BIFLS
tr|B7GS46|B7GS46_BIFLS
tr|B7GRP9|B7GRP9_BIFLS
tr|B7GSA8|B7GSA8_BIFLS
tr|B7GTQ6|B7GTQ6_BIFLS	K00382
tr|B7GTR0|B7GTR0_BIFLS
tr|B7GUP4|B7GUP4_BIFLS
tr|B7GUS2|B7GUS2_BIFLS
tr|B7GUC0|B7GUC0_BIFLS
tr|B7GUN2|B7GUN2_BIFLS
tr|B7GP05|B7GP05_BIFLS
tr|B7GMZ2|B7GMZ2_BIFLS	K10119
tr|B7GPR9|B7GPR9_BIFLS
tr|B7GP54|B7GP54_BIFLS
tr|B7GN36|B7GN36_BIFLS	K03100
tr|B7GRJ9|B7GRJ9_BIFLS
tr|B7GRU3|B7GRU3_BIFLS	K11358
tr|B7GRL8|B7GRL8_BIFLS
tr|B7GSU3|B7GSU3_BIFLS	K00868
tr|B7GPH8|B7GPH8_BIFLS
tr|B7GQB6|B7GQB6_BIFLS	K01785
tr|B7GSY5|B7GSY5_BIFLS	K02438
tr|B7GT55|B7GT55_BIFLS
tr|B7GRW7|B7GRW7_BIFLS
tr|B7GTE9|B7GTE9_BIFLS	K03799
tr|B7GUG6|B7GUG6_BIFLS	K03046
tr|B7GSR5|B7GSR5_BIFLS
tr|B7GNV6|B7GNV6_BIFLS	K06147
tr|B7GPG8|B7GPG8_BIFLS
tr|B7GUE9|B7GUE9_BIFLS	K07133
tr|B7GPU7|B7GPU7_BIFLS
tr|B7GQK4|B7GQK4_BIFLS
tr|B7GPP0|B7GPP0_BIFLS	K02529
tr|B7GTC2|B7GTC2_BIFLS
tr|B7GT91|B7GT91_BIFLS
tr|B7GT43|B7GT43_BIFLS	K01187
tr|B7GTT1|B7GTT1_BIFLS
tr|B7GPF5|B7GPF5_BIFLS	K03217
tr|B7GQW6|B7GQW6_BIFLS
tr|B7GRE8|B7GRE8_BIFLS
tr|B7GRH1|B7GRH1_BIFLS
tr|B7GN67|B7GN67_BIFLS
tr|B7GSK1|B7GSK1_BIFLS
tr|B7GNH8|B7GNH8_BIFLS
tr|B7GNJ0|B7GNJ0_BIFLS	K03524
tr|B7GS75|B7GS75_BIFLS	K06889
tr|B7GT25|B7GT25_BIFLS	K03649
tr|B7GSX7|B7GSX7_BIFLS	K00800
tr|B7GTB0|B7GTB0_BIFLS	K01421
tr|B7GT49|B7GT49_BIFLS	K03686
tr|B7GTU0|B7GTU0_BIFLS	K09760
tr|B7GUR1|B7GUR1_BIFLS
tr|B7GTZ7|B7GTZ7_BIFLS
tr|B7GTM5|B7GTM5_BIFLS
tr|B7GRH9|B7GRH9_BIFLS
tr|B7GRW2|B7GRW2_BIFLS
tr|B7GSX3|B7GSX3_BIFLS	K09710
tr|B7GN17|B7GN17_BIFLS	K07040
tr|B7GPJ7|B7GPJ7_BIFLS
tr|B7GP35|B7GP35_BIFLS
tr|B7GQR1|B7GQR1_BIFLS
tr|B7GQM4|B7GQM4_BIFLS
tr|B7GN52|B7GN52_BIFLS
tr|B7GQ03|B7GQ03_BIFLS	K03526
tr|B7GQS7|B7GQS7_BIFLS	K01657
tr|B7GR25|B7GR25_BIFLS	K06188
tr|B7GRY4|B7GRY4_BIFLS
tr|B7GTF3|B7GTF3_BIFLS
tr|B7GTX9|B7GTX9_BIFLS
tr|B7GU06|B7GU06_BIFLS	K02054
tr|B7GRJ8|B7GRJ8_BIFLS
tr|B7GTB7|B7GTB7_BIFLS
tr|B7GUG4|B7GUG4_BIFLS
tr|B7GRG9|B7GRG9_BIFLS
tr|B7GUJ6|B7GUJ6_BIFLS
tr|B7GR54|B7GR54_BIFLS
tr|B7GU69|B7GU69_BIFLS
tr|B7GP26|B7GP26_BIFLS
tr|B7GPK7|B7GPK7_BIFLS
tr|B7GPL5|B7GPL5_BIFLS	K01239
tr|B7GQV3|B7GQV3_BIFLS
tr|B7GRB2|B7GRB2_BIFLS
tr|B7GNU3|B7GNU3_BIFLS
tr|B7GSU6|B7GSU6_BIFLS	K04096
tr|B7GRW3|B7GRW3_BIFLS	K03707
tr|B7GN14|B7GN14_BIFLS	K01652
tr|B7GTN7|B7GTN7_BIFLS	K03149
tr|B7GPS5|B7GPS5_BIFLS
tr|B7GSN4|B7GSN4_BIFLS
tr|B7GR08|B7GR08_BIFLS
tr|B7GUB4|B7GUB4_BIFLS	K08681
tr|B7GU80|B7GU80_BIFLS	K00764
tr|B7GSF1|B7GSF1_BIFLS
tr|B7GS25|B7GS25_BIFLS
tr|B7GUF9|B7GUF9_BIFLS
tr|B7GQR3|B7GQR3_BIFLS	K00031
tr|B7GS15|B7GS15_BIFLS
tr|B7GP99|B7GP99_BIFLS
tr|B7GPJ1|B7GPJ1_BIFLS	K04068
tr|B7GQ45|B7GQ45_BIFLS	K01512
tr|B7GRU4|B7GRU4_BIFLS
tr|B7GN63|B7GN63_BIFLS
tr|B7GS03|B7GS03_BIFLS
tr|B7GNW6|B7GNW6_BIFLS
tr|B7GSK7|B7GSK7_BIFLS	K02034
tr|B7GSD1|B7GSD1_BIFLS
tr|B7GUL2|B7GUL2_BIFLS
tr|B7GQG4|B7GQG4_BIFLS	K00995
tr|B7GRX1|B7GRX1_BIFLS
tr|B7GTR1|B7GTR1_BIFLS
tr|B7GTU5|B7GTU5_BIFLS	K02435
tr|B7GRB4|B7GRB4_BIFLS
tr|B7GSH5|B7GSH5_BIFLS	K01119
tr|B7GR92|B7GR92_BIFLS
tr|B7GS94|B7GS94_BIFLS	K01937
tr|B7GNH1|B7GNH1_BIFLS	K06901
tr|B7GUS7|B7GUS7_BIFLS	K08156
tr|B7GS84|B7GS84_BIFLS	K02503
tr|B7GQ42|B7GQ42_BIFLS	K10254
tr|B7GT11|B7GT11_BIFLS	K07024
tr|B7GTE7|B7GTE7_BIFLS
tr|B7GTG6|B7GTG6_BIFLS
tr|B7GP82|B7GP82_BIFLS	K01372
tr|B7GN99|B7GN99_BIFLS	K04485
tr|B7GS37|B7GS37_BIFLS
tr|B7GUM1|B7GUM1_BIFLS
tr|B7GQE4|B7GQE4_BIFLS	K15582
tr|B7GPU5|B7GPU5_BIFLS
tr|B7GSC5|B7GSC5_BIFLS
tr|B7GP12|B7GP12_BIFLS
tr|B7GPH0|B7GPH0_BIFLS
tr|B7GRR2|B7GRR2_BIFLS
tr|B7GSX0|B7GSX0_BIFLS
tr|B7GUE3|B7GUE3_BIFLS	K02030
tr|B7GUC4|B7GUC4_BIFLS	K01739
tr|B7GU63|B7GU63_BIFLS
tr|B7GQM1|B7GQM1_BIFLS
tr|B7GN45|B7GN45_BIFLS
tr|B7GS89|B7GS89_BIFLS	K04488
tr|B7GP24|B7GP24_BIFLS	K01992
tr|B7GSP8|B7GSP8_BIFLS
tr|B7GPR1|B7GPR1_BIFLS
tr|B7GT70|B7GT70_BIFLS	K00928
tr|B7GQH4|B7GQH4_BIFLS
tr|B7GSI0|B7GSI0_BIFLS
tr|B7GTS9|B7GTS9_BIFLS
tr|B7GT86|B7GT86_BIFLS	K08659
tr|B7GSV5|B7GSV5_BIFLS
tr|B7GUL0|B7GUL0_BIFLS
tr|B7GN55|B7GN55_BIFLS	K03322
tr|B7GRI8|B7GRI8_BIFLS
tr|B7GSG8|B7GSG8_BIFLS
tr|B7GP01|B7GP01_BIFLS
tr|B7GNW3|B7GNW3_BIFLS
tr|B7GQ08|B7GQ08_BIFLS
tr|B7GQ85|B7GQ85_BIFLS
tr|B7GPJ0|B7GPJ0_BIFLS	K00527
tr|B7GP68|B7GP68_BIFLS
tr|B7GR00|B7GR00_BIFLS
tr|B7GQH5|B7GQH5_BIFLS	K00655
tr|B7GT12|B7GT12_BIFLS
tr|B7GQX8|B7GQX8_BIFLS
tr|B7GSQ7|B7GSQ7_BIFLS	K11961
tr|B7GU94|B7GU94_BIFLS	K07089
tr|B7GTG8|B7GTG8_BIFLS
tr|B7GT68|B7GT68_BIFLS	K07284
tr|B7GTA8|B7GTA8_BIFLS
tr|B7GNS6|B7GNS6_BIFLS
tr|B7GQW4|B7GQW4_BIFLS
tr|B7GSX9|B7GSX9_BIFLS
tr|B7GSB2|B7GSB2_BIFLS	K02003
tr|B7GTP3|B7GTP3_BIFLS	K00818
tr|B7GRZ0|B7GRZ0_BIFLS	K02428
tr|B7GPV3|B7GPV3_BIFLS
tr|B7GU52|B7GU52_BIFLS
tr|B7GMW5|B7GMW5_BIFLS
tr|B7GNQ7|B7GNQ7_BIFLS
tr|B7GNK9|B7GNK9_BIFLS	K02429
tr|B7GPD2|B7GPD2_BIFLS	K03218
tr|B7GPT6|B7GPT6_BIFLS	K10007
tr|B7GP16|B7GP16_BIFLS
tr|B7GQG3|B7GQG3_BIFLS	K03466
tr|B7GQJ2|B7GQJ2_BIFLS
tr|B7GQX0|B7GQX0_BIFLS
tr|B7GQV4|B7GQV4_BIFLS	K03311
tr|B7GP70|B7GP70_BIFLS
tr|B7GQF1|B7GQF1_BIFLS	K12952
tr|B7GSB3|B7GSB3_BIFLS	K02004
tr|B7GT73|B7GT73_BIFLS
tr|B7GT14|B7GT14_BIFLS	K11963
tr|B7GR81|B7GR81_BIFLS
tr|B7GSA4|B7GSA4_BIFLS	K15634
tr|B7GTF4|B7GTF4_BIFLS
tr|B7GTH4|B7GTH4_BIFLS
tr|B7GTP8|B7GTP8_BIFLS	K01890
tr|B7GSY1|B7GSY1_BIFLS
tr|B7GQK6|B7GQK6_BIFLS
tr|B7GQU9|B7GQU9_BIFLS	K03075
tr|B7GTD0|B7GTD0_BIFLS	K04751
tr|B7GNT2|B7GNT2_BIFLS
tr|B7GR09|B7GR09_BIFLS
tr|B7GR74|B7GR74_BIFLS
tr|B7GTF6|B7GTF6_BIFLS
tr|B7GTQ4|B7GTQ4_BIFLS
tr|B7GUF1|B7GUF1_BIFLS	K01462
tr|B7GU08|B7GU08_BIFLS	K02052
tr|B7GU27|B7GU27_BIFLS	K18334
tr|B7GP80|B7GP80_BIFLS	K02034
tr|B7GP67|B7GP67_BIFLS	K01462
tr|B7GPY5|B7GPY5_BIFLS	K10009
